time;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-12 06:50:59;0;0;0;485;nan;27.17;0.0;25.83
2025-11-12 06:51:09;0;0;0;489;nan;27.07;0.0;25.83
2025-11-12 06:51:20;0;0;0;486;nan;27.13;0.0;25.81
2025-11-12 06:51:30;0;0;0;494;nan;27.16;0.0;25.85
2025-11-12 06:51:40;0;0;0;502;nan;27.1;0.0;25.84
2025-11-12 06:51:50;0;0;0;498;nan;27.05;0.0;25.85
2025-11-12 06:52:00;0;0;0;493;nan;27.1;0.0;25.83
2025-11-12 06:52:10;0;0;0;479;nan;27.06;0.0;25.82
2025-11-12 06:52:20;0;0;0;479;nan;27.1;0.0;25.82
2025-11-12 06:52:30;0;0;0;471;nan;27.12;0.0;25.82
2025-11-12 06:52:40;0;0;0;471;nan;27.11;0.0;25.91
2025-11-12 06:52:51;0;0;0;472;nan;27.12;0.0;25.85
2025-11-12 06:53:01;0;0;0;474;nan;27.11;0.0;25.87
2025-11-12 06:53:11;0;0;0;465;nan;27.09;0.0;25.83
2025-11-12 06:53:21;0;0;0;466;nan;27.09;0.0;25.82
2025-11-12 06:53:31;0;0;0;468;nan;27.08;0.0;25.83
2025-11-12 06:53:41;0;0;0;471;nan;27.11;0.0;25.85
2025-11-12 06:53:51;0;0;0;472;nan;27.1;0.0;25.81
2025-11-12 06:54:01;0;0;0;470;nan;27.14;0.0;25.86
2025-11-12 06:54:11;0;0;0;476;nan;27.13;0.0;25.8
2025-11-12 06:54:22;0;0;0;478;nan;27.16;0.0;25.81
2025-11-12 06:54:32;0;0;0;489;nan;27.18;0.0;25.87
2025-11-12 06:54:42;0;0;0;492;nan;27.11;0.0;25.87
2025-11-12 06:54:52;0;0;0;491;nan;27.09;0.0;25.83
2025-11-12 06:55:02;0;0;0;484;nan;27.1;0.0;25.83
2025-11-12 06:55:12;0;0;0;485;nan;27.21;0.0;25.87
2025-11-12 06:55:22;0;0;0;494;nan;27.22;0.0;25.88
2025-11-12 06:55:32;0;0;0;502;nan;27.11;0.0;25.86
2025-11-12 06:55:42;0;0;0;505;nan;27.15;0.0;25.88
2025-11-12 06:55:53;0;0;0;494;nan;27.1;0.0;25.87
2025-11-12 06:56:03;0;0;0;486;nan;27.11;0.0;25.87
2025-11-12 06:56:13;0;0;0;471;nan;27.14;0.0;25.85
2025-11-12 06:56:23;0;0;0;469;nan;27.21;0.0;25.84
2025-11-12 06:56:33;0;0;0;473;nan;27.21;0.0;25.81
2025-11-12 06:56:43;0;0;0;477;nan;27.2;0.0;25.88
2025-11-12 06:56:53;0;0;0;466;nan;27.15;0.0;25.84
2025-11-12 06:57:03;0;0;0;452;nan;27.11;0.0;25.85
2025-11-12 06:57:13;0;0;0;452;nan;27.16;0.0;25.85
2025-11-12 06:57:24;0;0;0;455;nan;27.13;0.0;25.84
2025-11-12 06:57:34;0;0;0;462;nan;27.13;0.0;25.9
2025-11-12 06:57:44;0;0;0;468;nan;27.16;0.0;25.86
2025-11-12 06:57:54;0;0;0;478;nan;27.17;0.0;25.86
2025-11-12 06:58:04;0;0;0;482;nan;27.16;0.0;25.87
2025-11-12 06:58:14;0;0;0;474;nan;27.17;0.0;25.84
2025-11-12 06:58:24;0;0;0;482;nan;27.18;0.0;25.86
2025-11-12 06:58:34;0;0;0;480;nan;27.19;0.0;25.86
2025-11-12 06:58:45;0;0;0;486;nan;27.17;0.0;25.85
2025-11-12 06:58:55;0;0;0;487;nan;27.18;0.0;25.81
2025-11-12 06:59:05;0;0;0;482;nan;27.21;0.0;25.86
2025-11-12 06:59:15;0;0;0;471;nan;27.2;0.0;25.83
2025-11-12 06:59:25;0;0;0;471;nan;27.16;0.0;25.87
2025-11-12 06:59:35;0;0;0;458;nan;27.16;0.0;25.89
2025-11-12 06:59:45;0;0;0;469;nan;27.19;0.0;25.88
2025-11-12 06:59:55;0;0;0;482;nan;27.16;0.0;25.83
2025-11-12 07:00:05;0;0;0;485;nan;27.17;0.0;25.8
2025-11-12 07:00:15;0;0;0;483;nan;27.25;0.0;25.86
2025-11-12 07:00:26;0;0;0;495;nan;27.18;0.0;25.86
2025-11-12 07:00:36;0;0;0;484;nan;27.16;0.0;25.89
2025-11-12 07:00:46;0;0;0;503;nan;27.15;0.0;25.85
2025-11-12 07:00:56;0;0;0;507;nan;27.17;0.0;25.84
2025-11-12 07:01:06;0;0;0;511;nan;27.2;0.0;25.88
2025-11-12 07:01:16;0;0;0;495;nan;27.22;0.0;25.89
2025-11-12 07:01:26;0;0;0;487;nan;27.23;0.0;25.87
2025-11-12 07:01:36;0;0;0;476;nan;27.19;0.0;25.87
2025-11-12 07:01:46;0;0;0;483;nan;27.2;0.0;25.87
2025-11-12 07:01:57;0;0;0;469;nan;27.25;0.0;25.86
2025-11-12 07:02:07;0;0;0;463;nan;27.2;0.0;25.89
2025-11-12 07:02:17;0;0;0;475;nan;27.13;0.0;25.87
2025-11-12 07:02:27;0;0;0;470;nan;27.19;0.0;25.9
2025-11-12 07:02:37;0;0;0;460;nan;27.24;0.0;25.89
2025-11-12 07:02:47;0;0;0;460;nan;27.2;0.0;25.89
2025-11-12 07:02:57;0;0;0;455;nan;27.21;0.0;25.9
2025-11-12 07:03:07;0;0;0;453;nan;27.2;0.0;25.87
2025-11-12 07:03:17;0;0;0;456;nan;27.21;0.0;25.9
2025-11-12 07:03:28;0;0;0;456;nan;27.22;0.0;25.87
2025-11-12 07:03:38;0;0;0;456;nan;27.2;0.0;25.87
2025-11-12 07:03:48;0;0;0;468;nan;27.18;0.0;25.91
2025-11-12 07:03:58;0;0;0;460;nan;27.16;0.0;25.89
2025-11-12 07:04:08;0;0;0;467;nan;27.14;0.0;25.88
2025-11-12 07:04:18;0;0;0;473;nan;27.13;0.0;25.88
2025-11-12 07:04:28;0;0;0;460;nan;27.12;0.0;25.91
2025-11-12 07:04:38;0;0;0;456;nan;27.12;0.0;25.87
2025-11-12 07:04:49;0;0;0;472;nan;27.18;0.0;25.87
2025-11-12 07:04:59;0;0;0;470;nan;27.19;0.0;25.89
2025-11-12 07:05:09;0;0;0;470;nan;27.17;0.0;25.93
2025-11-12 07:05:19;0;0;0;464;nan;27.15;0.0;25.87
2025-11-12 07:05:29;0;0;0;447;nan;27.2;0.0;25.88
2025-11-12 07:05:39;0;0;0;441;nan;27.25;0.0;25.86
2025-11-12 07:05:49;0;0;0;443;nan;27.25;0.0;25.89
2025-11-12 07:05:59;0;0;0;442;nan;27.22;0.0;25.87
2025-11-12 07:06:09;0;0;0;449;nan;27.18;0.0;25.88
2025-11-12 07:06:20;0;0;0;464;nan;27.15;0.0;25.89
2025-11-12 07:06:30;0;0;0;457;nan;27.13;0.0;25.93
2025-11-12 07:06:40;0;0;0;465;nan;27.1;0.0;25.84
2025-11-12 07:06:50;0;0;0;461;nan;27.04;0.0;25.85
2025-11-12 07:07:00;0;0;0;471;nan;27.05;0.0;25.88
2025-11-12 07:07:10;0;0;0;480;nan;27.12;0.0;25.83
2025-11-12 07:07:20;0;0;0;476;nan;27.08;0.0;25.84
2025-11-12 07:07:30;0;0;0;470;nan;27.07;0.0;25.87
2025-11-12 07:07:40;0;0;0;468;nan;27.09;0.0;25.84
2025-11-12 07:07:51;0;0;0;478;nan;27.08;0.0;25.85
2025-11-12 07:08:01;0;0;0;476;nan;27.11;0.0;25.86
2025-11-12 07:08:11;0;0;0;474;nan;27.15;0.0;25.88
2025-11-12 07:08:21;0;0;0;474;nan;27.13;0.0;25.86
2025-11-12 07:08:31;0;0;0;484;nan;27.1;0.0;25.88
2025-11-12 07:08:41;0;0;0;491;nan;27.11;0.0;25.88
2025-11-12 07:08:51;0;0;0;499;nan;27.1;0.0;25.85
2025-11-12 07:09:01;0;0;0;501;nan;27.12;0.0;25.84
2025-11-12 07:09:11;0;0;0;501;nan;27.1;0.0;25.86
2025-11-12 07:09:22;0;0;0;504;nan;27.14;0.0;25.89
2025-11-12 07:09:32;0;0;0;491;nan;27.21;0.0;25.89
2025-11-12 07:09:42;0;0;0;497;nan;27.24;0.0;25.85
2025-11-12 07:09:52;0;0;0;507;nan;27.23;0.0;25.92
2025-11-12 07:10:02;0;0;0;502;nan;27.23;0.0;25.9
2025-11-12 07:10:12;0;0;0;495;nan;27.23;0.0;25.92
2025-11-12 07:10:22;0;0;0;486;nan;27.16;0.0;25.91
2025-11-12 07:10:32;0;0;0;477;nan;27.11;0.0;25.87
2025-11-12 07:10:42;0;0;0;478;nan;27.12;0.0;25.89
2025-11-12 07:10:52;0;0;0;475;nan;27.18;0.0;25.89
2025-11-12 07:11:03;0;0;0;473;nan;27.22;0.0;25.88
2025-11-12 07:11:13;0;0;0;485;nan;27.17;0.0;25.87
2025-11-12 07:11:23;0;0;0;474;nan;27.09;0.0;25.84
2025-11-12 07:11:33;0;0;0;473;nan;27.07;0.0;25.89
2025-11-12 07:11:43;0;0;0;462;nan;27.01;0.0;25.83
2025-11-12 07:11:53;0;0;0;457;nan;27.01;0.0;25.84
2025-11-12 07:12:03;0;0;0;455;nan;27.0;0.0;25.88
2025-11-12 07:12:13;0;0;0;456;nan;27.01;0.0;25.82
2025-11-12 07:12:24;0;0;0;442;nan;26.99;0.0;25.87
2025-11-12 07:12:34;0;0;0;433;nan;27.01;0.0;25.85
2025-11-12 07:12:44;0;0;0;445;nan;27.09;0.0;25.82
2025-11-12 07:12:54;0;0;0;442;nan;27.1;0.0;25.86
2025-11-12 07:13:04;0;0;0;449;nan;27.1;0.0;25.84
2025-11-12 07:13:14;0;0;0;442;nan;27.12;0.0;25.83
2025-11-12 07:13:24;0;0;0;448;nan;27.12;0.0;25.85
2025-11-12 07:13:34;0;0;0;453;nan;27.2;0.0;25.92
2025-11-12 07:13:45;0;0;0;451;nan;27.17;0.0;25.83
2025-11-12 07:13:55;0;0;0;459;nan;27.16;0.0;25.88
2025-11-12 07:14:05;0;0;0;459;nan;27.15;0.0;25.88
2025-11-12 07:14:15;0;0;0;458;nan;27.16;0.0;25.88
2025-11-12 07:14:25;0;0;0;456;nan;27.16;0.0;25.91
2025-11-12 07:14:35;0;0;0;453;nan;27.2;0.0;25.92
2025-11-12 07:14:45;0;0;0;454;nan;27.21;0.0;25.88
2025-11-12 07:14:55;0;0;0;459;nan;27.24;0.0;25.87
2025-11-12 07:15:05;0;0;0;458;nan;27.23;0.0;25.91
2025-11-12 07:15:16;0;0;0;456;nan;27.15;0.0;25.84
2025-11-12 07:15:26;0;0;0;458;nan;27.13;0.0;25.88
2025-11-12 07:15:36;0;0;0;461;nan;27.11;0.0;25.89
2025-11-12 07:15:46;0;0;0;461;nan;27.07;0.0;25.82
2025-11-12 07:15:56;0;0;0;454;nan;27.08;0.0;25.83
2025-11-12 07:16:06;0;0;0;460;nan;26.99;0.0;25.85
2025-11-12 07:16:16;0;0;0;476;nan;26.96;0.0;25.87
2025-11-12 07:16:26;0;0;0;473;nan;26.99;0.0;25.87
2025-11-12 07:16:36;0;0;0;472;nan;27.01;0.0;25.86
2025-11-12 07:16:47;0;0;0;471;nan;26.99;0.0;25.86
2025-11-12 07:16:57;0;0;0;471;nan;26.99;0.0;25.89
2025-11-12 07:17:07;0;0;0;477;nan;27.01;0.0;25.87
2025-11-12 07:17:17;0;0;0;460;nan;27.05;0.0;25.84
2025-11-12 07:17:27;0;0;0;469;nan;27.04;0.0;25.85
2025-11-12 07:17:37;0;0;0;482;nan;27.01;0.0;25.89
2025-11-12 07:17:47;0;0;0;481;nan;27.02;0.0;25.87
2025-11-12 07:17:57;0;0;0;474;nan;27.04;0.0;25.83
2025-11-12 07:18:07;0;0;0;474;nan;27.06;0.0;25.87
2025-11-12 07:18:18;0;0;0;479;nan;27.06;0.0;25.87
2025-11-12 07:18:28;0;0;0;482;nan;27.07;0.0;25.88
2025-11-12 07:18:38;0;0;0;490;nan;27.1;0.0;25.85
2025-11-12 07:18:48;0;0;0;487;nan;27.18;0.0;25.87
2025-11-12 07:18:58;0;0;0;503;nan;27.16;0.0;25.93
2025-11-12 07:19:08;0;0;0;521;nan;27.16;0.0;25.95
2025-11-12 07:19:18;0;0;0;511;nan;27.17;0.0;25.86
2025-11-12 07:19:28;0;0;0;505;nan;27.2;0.0;25.89
2025-11-12 07:19:38;0;0;0;504;nan;27.21;0.0;25.9
2025-11-12 07:19:49;0;0;0;490;nan;27.16;0.0;25.94
2025-11-12 07:19:59;0;0;0;494;nan;27.13;0.0;25.89
2025-11-12 07:20:09;0;0;0;491;nan;27.09;0.0;25.89
2025-11-12 07:20:19;0;0;0;481;nan;27.07;0.0;25.87
2025-11-12 07:20:29;0;0;0;473;nan;27.07;0.0;25.87
2025-11-12 07:20:39;0;0;0;467;nan;27.05;0.0;25.9
2025-11-12 07:20:49;0;0;0;464;nan;27.06;0.0;25.93
2025-11-12 07:20:59;0;0;0;471;nan;27.06;0.0;25.89
2025-11-12 07:21:09;0;0;0;474;nan;27.04;0.0;25.88
2025-11-12 07:21:20;0;0;0;475;nan;27.02;0.0;25.85
2025-11-12 07:21:30;0;0;0;472;nan;27.07;0.0;25.86
2025-11-12 07:21:40;0;0;0;463;nan;27.07;0.0;25.85
2025-11-12 07:21:50;0;0;0;466;nan;27.1;0.0;25.85
2025-11-12 07:22:00;0;0;0;460;nan;27.12;0.0;25.83
2025-11-12 07:22:10;0;0;0;461;nan;27.11;0.0;25.9
2025-11-12 07:22:20;0;0;0;458;nan;27.12;0.0;25.89
2025-11-12 07:22:30;0;0;0;466;nan;27.04;0.0;25.81
2025-11-12 07:22:40;0;0;0;464;nan;26.98;0.0;25.84
2025-11-12 07:22:51;0;0;0;461;nan;26.96;0.0;25.81
2025-11-12 07:23:01;0;0;0;459;nan;26.96;0.0;25.81
2025-11-12 07:23:11;0;0;0;459;nan;26.97;0.0;25.81
2025-11-12 07:23:21;0;0;0;468;nan;27.0;0.0;25.83
2025-11-12 07:23:31;0;0;0;461;nan;27.0;0.0;25.83
2025-11-12 07:23:41;0;0;0;466;nan;26.99;0.0;25.83
2025-11-12 07:23:51;0;0;0;474;nan;27.01;0.0;25.84
2025-11-12 07:24:01;0;0;0;473;nan;26.98;0.0;25.81
2025-11-12 07:24:11;0;0;0;474;nan;27.0;0.0;25.85
2025-11-12 07:24:22;0;0;0;472;nan;27.03;0.0;25.83
2025-11-12 07:24:32;0;0;0;467;nan;27.02;0.0;25.82
2025-11-12 07:24:42;0;0;0;463;nan;27.03;0.0;25.83
2025-11-12 07:24:52;0;0;0;465;nan;27.04;0.0;25.84
2025-11-12 07:25:02;0;0;0;455;nan;27.04;0.0;25.85
2025-11-12 07:25:12;0;0;0;454;nan;27.02;0.0;25.87
2025-11-12 07:25:22;0;0;0;453;nan;27.04;0.0;25.83
2025-11-12 07:25:32;0;0;0;453;nan;27.1;0.0;25.83
2025-11-12 07:25:42;0;0;0;449;nan;27.09;0.0;25.89
2025-11-12 07:25:53;0;0;0;436;nan;27.14;0.0;25.86
2025-11-12 07:26:03;0;0;0;426;nan;27.1;0.0;25.83
2025-11-12 07:26:13;0;0;0;425;nan;27.11;0.0;25.83
2025-11-12 07:26:23;0;0;0;423;nan;27.01;0.0;25.84
2025-11-12 07:26:33;0;0;0;431;nan;27.03;0.0;25.88
2025-11-12 07:26:43;0;0;0;444;nan;27.08;0.0;25.87
2025-11-12 07:26:53;0;0;0;442;nan;27.09;0.0;25.82
2025-11-12 07:27:03;0;0;0;432;nan;27.12;0.0;25.82
2025-11-12 07:27:13;0;0;0;428;nan;27.1;0.0;25.87
2025-11-12 07:27:23;0;0;0;441;nan;26.99;0.0;25.85
2025-11-12 07:27:34;0;0;0;449;nan;26.96;0.0;25.86
2025-11-12 07:27:44;0;0;0;455;nan;26.99;0.0;25.87
2025-11-12 07:27:54;0;0;0;453;nan;26.97;0.0;25.86
2025-11-12 07:28:04;0;0;0;460;nan;26.97;0.0;25.88
2025-11-12 07:28:14;0;0;0;451;nan;27.01;0.0;25.89
2025-11-12 07:28:24;0;0;0;453;nan;27.0;0.0;25.86
2025-11-12 07:28:34;0;0;0;456;nan;27.03;0.0;25.85
2025-11-12 07:28:44;0;0;0;465;nan;27.09;0.0;25.87
2025-11-12 07:28:55;0;0;0;457;nan;27.1;0.0;25.89
2025-11-12 07:29:05;0;0;0;456;nan;27.12;0.0;25.88
2025-11-12 07:29:15;0;0;0;465;nan;27.11;0.0;25.89
2025-11-12 07:29:25;0;0;0;464;nan;27.08;0.0;25.88
2025-11-12 07:29:35;0;0;0;466;nan;27.08;0.0;25.86
2025-11-12 07:29:45;0;0;0;457;nan;27.08;0.0;25.84
2025-11-12 07:29:55;0;0;0;465;nan;27.11;0.0;25.85
2025-11-12 07:30:05;0;0;0;458;nan;27.09;0.0;25.84
2025-11-12 07:30:16;0;0;0;451;nan;27.1;0.0;25.88
2025-11-12 07:30:26;0;0;0;453;nan;27.09;0.0;25.89
2025-11-12 07:30:36;0;0;0;458;nan;27.1;0.0;25.93
2025-11-12 07:30:46;0;1;0;452;nan;27.03;0.0;25.84
2025-11-12 07:30:56;0;0;0;449;nan;27.03;0.0;25.86
2025-11-12 07:31:06;0;0;0;455;nan;26.99;0.0;25.86
2025-11-12 07:31:16;0;0;0;464;nan;27.0;0.0;25.88
2025-11-12 07:31:26;0;0;0;467;nan;26.99;0.0;25.87
2025-11-12 07:31:36;0;0;0;480;nan;27.0;0.0;25.88
2025-11-12 07:31:46;0;0;0;489;nan;26.96;0.0;25.89
2025-11-12 07:31:57;0;0;0;496;nan;26.92;0.0;25.88
2025-11-12 07:32:07;0;0;0;484;nan;26.87;0.0;25.88
2025-11-12 07:32:17;0;0;0;493;nan;26.89;0.0;25.92
2025-11-12 07:32:27;0;0;0;494;nan;26.94;0.0;25.9
2025-11-12 07:32:37;0;0;0;495;nan;27.04;0.0;25.87
2025-11-12 07:32:47;0;0;0;494;nan;27.06;0.0;25.86
2025-11-12 07:32:57;0;0;0;488;nan;27.02;0.0;25.82
2025-11-12 07:33:07;0;0;0;483;nan;27.09;0.0;25.84
2025-11-12 07:33:18;0;0;0;472;nan;27.04;0.0;25.84
2025-11-12 07:33:28;0;0;0;466;nan;27.03;0.0;25.84
2025-11-12 07:33:38;0;0;0;469;nan;27.01;0.0;25.82
2025-11-12 07:33:48;0;0;0;475;nan;27.0;0.0;25.84
2025-11-12 07:33:58;0;0;0;472;nan;27.03;0.0;25.82
2025-11-12 07:34:08;0;0;0;472;nan;27.05;0.0;25.84
2025-11-12 07:34:18;0;0;0;460;nan;27.04;0.0;25.86
2025-11-12 07:34:28;0;0;0;449;nan;27.04;0.0;25.88
2025-11-12 07:34:38;0;0;0;453;nan;27.03;0.0;25.87
2025-11-12 07:34:48;0;0;0;449;nan;27.06;0.0;25.85
2025-11-12 07:34:59;0;0;0;454;nan;27.14;0.0;25.86
2025-11-12 07:35:09;0;0;0;457;nan;27.11;0.0;25.85
2025-11-12 07:35:19;0;0;0;462;nan;27.09;0.0;25.85
2025-11-12 07:35:29;0;0;0;464;nan;26.96;0.0;25.85
2025-11-12 07:35:39;0;0;0;457;nan;26.99;0.0;25.87
2025-11-12 07:35:49;0;0;0;467;nan;26.98;0.0;25.88
2025-11-12 07:35:59;0;0;0;465;nan;26.98;0.0;25.88
2025-11-12 07:36:09;0;0;0;476;nan;27.01;0.0;25.88
2025-11-12 07:36:19;0;0;0;489;nan;26.95;0.0;25.88
2025-11-12 07:36:30;0;0;0;494;nan;26.99;0.0;25.87
2025-11-12 07:36:40;0;0;0;501;nan;26.97;0.0;25.85
2025-11-12 07:36:50;0;0;0;490;nan;26.94;0.0;25.85
2025-11-12 07:37:00;0;0;0;488;nan;26.93;0.0;25.87
2025-11-12 07:37:10;0;0;0;482;nan;26.89;0.0;25.88
2025-11-12 07:37:20;0;0;0;481;nan;26.96;0.0;25.86
2025-11-12 07:37:30;0;0;0;475;nan;27.08;0.0;25.85
2025-11-12 07:37:40;0;0;0;486;nan;27.04;0.0;25.85
2025-11-12 07:37:50;0;0;0;482;nan;26.99;0.0;25.84
2025-11-12 07:38:01;0;0;0;487;nan;26.97;0.0;25.82
2025-11-12 07:38:11;0;0;0;493;nan;27.0;0.0;25.85
2025-11-12 07:38:21;0;0;0;481;nan;27.03;0.0;25.83
2025-11-12 07:38:31;0;0;0;482;nan;27.06;0.0;25.81
2025-11-12 07:38:41;0;0;0;477;nan;27.04;0.0;25.82
2025-11-12 07:38:51;0;0;0;491;nan;26.92;0.0;25.82
2025-11-12 07:39:01;0;0;0;497;nan;26.93;0.0;25.82
2025-11-12 07:39:11;0;0;0;500;nan;26.94;0.0;25.82
2025-11-12 07:39:22;0;0;0;482;nan;26.99;0.0;25.8
2025-11-12 07:39:32;0;0;0;482;nan;26.99;0.0;25.81
2025-11-12 07:39:42;0;0;0;481;nan;26.85;0.0;25.83
2025-11-12 07:39:52;0;0;0;474;nan;26.84;0.0;25.81
2025-11-12 07:40:02;0;0;0;471;nan;26.86;0.0;25.81
2025-11-12 07:40:12;0;0;0;475;nan;26.85;0.0;25.82
2025-11-12 07:40:22;0;0;0;472;nan;26.87;0.0;25.85
2025-11-12 07:40:32;0;0;0;467;nan;26.88;0.0;25.86
2025-11-12 07:40:42;0;0;0;466;nan;26.89;0.0;25.85
2025-11-12 07:40:52;0;0;0;464;nan;26.91;0.0;25.85
2025-11-12 07:41:03;0;0;0;464;nan;26.91;0.0;25.8
2025-11-12 07:41:13;0;0;0;458;nan;26.96;0.0;25.83
2025-11-12 07:41:23;0;0;0;451;nan;26.92;0.0;25.86
2025-11-12 07:41:33;0;0;0;456;nan;26.96;0.0;25.83
2025-11-12 07:41:43;0;0;0;461;nan;27.02;0.0;25.84
2025-11-12 07:41:53;0;0;0;460;nan;26.99;0.0;25.82
2025-11-12 07:42:03;0;0;0;456;nan;26.99;0.0;25.81
2025-11-12 07:42:13;0;0;0;449;nan;27.0;0.0;25.82
2025-11-12 07:42:24;0;0;0;453;nan;26.93;0.0;25.85
2025-11-12 07:42:34;0;0;0;449;nan;26.92;0.0;25.83
2025-11-12 07:42:44;0;0;0;454;nan;26.94;0.0;25.85
2025-11-12 07:42:54;0;0;0;449;nan;26.95;0.0;25.86
2025-11-12 07:43:04;0;0;0;457;nan;26.98;0.0;25.86
2025-11-12 07:43:14;0;0;0;451;nan;26.99;0.0;25.85
2025-11-12 07:43:24;0;0;0;455;nan;26.98;0.0;25.84
2025-11-12 07:43:34;0;0;0;467;nan;26.96;0.0;25.82
2025-11-12 07:43:44;0;0;0;471;nan;26.96;0.0;25.81
2025-11-12 07:43:55;0;0;0;478;nan;26.94;0.0;25.79
2025-11-12 07:44:05;0;0;0;490;nan;26.94;0.0;25.81
2025-11-12 07:44:15;0;0;0;490;nan;26.91;0.0;25.86
2025-11-12 07:44:25;0;0;0;486;nan;26.85;0.0;25.88
2025-11-12 07:44:35;0;0;0;486;nan;26.85;0.0;25.88
2025-11-12 07:44:45;0;0;0;461;nan;26.83;0.0;25.84
2025-11-12 07:44:55;0;0;0;451;nan;26.85;0.0;25.85
2025-11-12 07:45:05;0;0;0;450;nan;26.86;0.0;25.85
2025-11-12 07:45:16;0;0;0;438;nan;26.89;0.0;25.85
2025-11-12 07:45:26;0;0;0;422;nan;26.88;0.0;25.86
2025-11-12 07:45:36;0;0;0;423;nan;26.88;0.0;25.89
2025-11-12 07:45:46;0;0;0;423;nan;26.9;0.0;25.87
2025-11-12 07:45:56;0;0;0;430;nan;26.9;0.0;25.87
2025-11-12 07:46:06;0;0;0;437;nan;26.87;0.0;25.85
2025-11-12 07:46:16;0;0;0;446;nan;26.95;0.0;25.83
2025-11-12 07:46:26;0;0;0;456;nan;26.92;0.0;25.82
2025-11-12 07:46:36;0;0;0;457;nan;26.9;0.0;25.83
2025-11-12 07:46:46;0;0;0;443;nan;26.9;0.0;25.87
2025-11-12 07:46:57;0;0;0;443;nan;26.9;0.0;25.82
2025-11-12 07:47:07;0;0;0;459;nan;26.89;0.0;25.83
2025-11-12 07:47:17;0;0;0;454;nan;26.9;0.0;25.83
2025-11-12 07:47:27;0;0;0;453;nan;26.94;0.0;25.84
2025-11-12 07:47:37;0;0;0;458;nan;26.96;0.0;25.83
2025-11-12 07:47:47;0;0;0;447;nan;27.0;0.0;25.84
2025-11-12 07:47:57;0;0;0;448;nan;26.96;0.0;25.81
2025-11-12 07:48:07;0;0;0;450;nan;26.97;0.0;25.8
2025-11-12 07:48:18;0;0;0;467;nan;26.87;0.0;25.82
2025-11-12 07:48:28;0;0;0;482;nan;26.84;0.0;25.82
2025-11-12 07:48:38;0;0;0;479;nan;26.92;0.0;25.81
2025-11-12 07:48:48;0;0;0;474;nan;26.9;0.0;25.85
2025-11-12 07:48:58;0;0;0;481;nan;26.88;0.0;25.86
2025-11-12 07:49:08;0;0;0;478;nan;26.93;0.0;25.85
2025-11-12 07:49:18;0;0;0;479;nan;26.98;0.0;25.84
2025-11-12 07:49:28;0;0;0;482;nan;26.94;0.0;25.83
2025-11-12 07:49:38;0;0;0;494;nan;26.9;0.0;25.83
2025-11-12 07:49:49;0;0;0;491;nan;26.95;0.0;25.79
2025-11-12 07:49:59;0;0;0;482;nan;26.98;0.0;25.82
2025-11-12 07:50:09;0;0;0;473;nan;26.97;0.0;25.82
2025-11-12 07:50:19;0;0;0;471;nan;26.88;0.0;25.83
2025-11-12 07:50:29;0;0;0;469;nan;26.89;0.0;25.83
2025-11-12 07:50:39;0;0;0;464;nan;26.93;0.0;25.85
2025-11-12 07:50:49;0;0;0;465;nan;26.91;0.0;25.84
2025-11-12 07:50:59;0;0;0;464;nan;26.89;0.0;25.86
2025-11-12 07:51:09;0;0;0;471;nan;26.92;0.0;25.86
2025-11-12 07:51:20;0;0;0;468;nan;26.94;0.0;25.85
2025-11-12 07:51:30;0;0;0;468;nan;26.97;0.0;25.86
2025-11-12 07:51:40;0;0;0;475;nan;26.97;0.0;25.83
2025-11-12 07:51:50;0;0;0;478;nan;26.95;0.0;25.82
2025-11-12 07:52:00;0;0;0;486;nan;26.92;0.0;25.83
2025-11-12 07:52:10;0;0;0;485;nan;27.02;0.0;25.83
2025-11-12 07:52:20;0;0;0;481;nan;27.0;0.0;25.83
2025-11-12 07:52:30;0;0;0;480;nan;26.96;0.0;25.81
2025-11-12 07:52:41;0;0;0;476;nan;26.9;0.0;25.85
2025-11-12 07:52:51;0;0;0;464;nan;26.83;0.0;25.85
2025-11-12 07:53:01;0;0;0;455;nan;26.84;0.0;25.82
2025-11-12 07:53:11;0;0;0;445;nan;26.88;0.0;25.83
2025-11-12 07:53:21;0;0;0;443;nan;26.86;0.0;25.86
2025-11-12 07:53:31;0;0;0;437;nan;26.81;0.0;25.83
2025-11-12 07:53:41;0;0;0;432;nan;26.82;0.0;25.81
2025-11-12 07:53:51;0;0;0;434;nan;26.84;0.0;25.81
2025-11-12 07:54:01;0;0;0;430;nan;26.85;0.0;25.83
2025-11-12 07:54:12;0;0;0;430;nan;26.86;0.0;25.82
2025-11-12 07:54:22;0;0;0;431;nan;26.87;0.0;25.82
2025-11-12 07:54:32;0;0;0;430;nan;26.9;0.0;25.83
2025-11-12 07:54:42;0;0;0;447;nan;26.85;0.0;25.83
2025-11-12 07:54:52;0;0;0;447;nan;26.8;0.0;25.86
2025-11-12 07:55:02;0;0;0;445;nan;26.84;0.0;25.88
2025-11-12 07:55:12;0;0;0;459;nan;26.95;0.0;25.81
2025-11-12 07:55:22;0;0;0;462;nan;26.95;0.0;25.8
2025-11-12 07:55:32;0;0;0;471;nan;26.93;0.0;25.81
2025-11-12 07:55:42;0;0;0;484;nan;26.91;0.0;25.86
2025-11-12 07:55:53;0;0;0;489;nan;26.91;0.0;25.85
2025-11-12 07:56:03;0;0;0;488;nan;26.9;0.0;25.84
