time;atm_pm_1_0;atm_pm_10_0;atm_pm_2_5;co2;delta;hum;ma;temp
2025-11-12 01:46:49;1;4;3;404;-0.35;36.93;4.6;26.71
2025-11-12 01:46:59;1;5;3;402;-0.3;36.93;4.3;26.71
2025-11-12 01:47:10;3;6;4;401;-0.05;36.93;4.2;26.73
2025-11-12 01:47:20;3;6;5;401;0.22;36.91;4.1;26.72
2025-11-12 01:47:30;2;5;5;403;0.22;36.92;4.1;26.7
2025-11-12 01:47:40;2;6;6;402;0.43;36.92;4.2;26.71
2025-11-12 01:47:50;1;5;5;401;0.19;36.92;4.2;26.72
2025-11-12 01:48:00;3;7;7;403;0.56;36.93;4.5;26.71
2025-11-12 01:48:10;3;6;6;400;0.25;36.91;4.8;26.7
2025-11-12 01:48:20;2;4;4;400;-0.17;36.92;4.8;26.72
2025-11-12 01:48:30;2;4;4;402;-0.18;36.91;4.9;26.7
2025-11-12 01:48:41;2;4;4;400;-0.2;36.92;5.0;26.72
2025-11-12 01:48:51;3;6;6;400;0.15;36.92;5.2;26.71
2025-11-12 01:49:01;2;4;4;404;-0.22;36.91;5.1;26.71
2025-11-12 01:49:11;2;6;5;400;-0.02;36.92;5.1;26.72
2025-11-12 01:49:21;1;5;5;404;0.0;36.92;5.0;26.73
2025-11-12 01:49:31;1;6;5;403;0.0;36.93;5.0;26.73
2025-11-12 01:49:41;2;5;5;404;0.04;36.93;4.8;26.72
2025-11-12 01:49:51;2;5;5;404;0.06;36.93;4.7;26.73
2025-11-12 01:50:01;1;3;3;403;-0.35;36.93;4.6;26.72
2025-11-12 01:50:12;2;4;4;403;-0.13;36.93;4.6;26.71
2025-11-12 01:50:22;2;5;4;400;-0.13;36.93;4.6;26.72
2025-11-12 01:50:32;2;5;4;404;-0.09;36.94;4.4;26.71
2025-11-12 01:50:42;2;5;4;400;-0.09;36.93;4.4;26.71
2025-11-12 01:50:52;1;4;4;400;-0.07;36.93;4.3;26.71
2025-11-12 01:51:02;3;7;6;404;0.36;36.92;4.4;26.69
2025-11-12 01:51:12;1;6;3;402;-0.29;36.92;4.2;26.7
2025-11-12 01:51:22;1;4;3;401;-0.25;36.93;4.0;26.71
2025-11-12 01:51:33;2;5;4;402;0.03;36.93;3.9;26.7
2025-11-12 01:51:43;1;4;3;402;-0.23;36.94;3.9;26.7
2025-11-12 01:51:53;3;5;5;404;0.25;36.94;4.0;26.71
2025-11-12 01:52:03;1;3;3;402;-0.23;36.93;3.9;26.71
2025-11-12 01:52:13;1;4;4;403;0.03;36.93;3.9;26.7
2025-11-12 01:52:23;2;7;6;400;0.46;36.93;4.1;26.71
2025-11-12 01:52:33;2;7;6;403;0.4;36.93;4.3;26.71
2025-11-12 01:52:43;2;6;6;404;0.4;36.93;4.3;26.71
2025-11-12 01:52:53;1;5;5;401;0.11;36.93;4.5;26.7
2025-11-12 01:53:04;3;7;6;401;0.25;36.93;4.8;26.71
2025-11-12 01:53:14;3;7;6;404;0.2;36.92;5.0;26.72
2025-11-12 01:53:24;3;7;7;404;0.3;36.93;5.4;26.69
2025-11-12 01:53:34;3;5;5;400;-0.07;36.9;5.4;26.69
2025-11-12 01:53:44;2;5;4;403;-0.27;36.92;5.5;26.72
2025-11-12 01:53:54;1;6;5;402;-0.11;36.9;5.6;26.7
2025-11-12 01:54:04;1;6;6;404;0.07;36.89;5.6;26.71
2025-11-12 01:54:14;2;6;6;402;0.07;36.9;5.6;26.7
2025-11-12 01:54:24;4;8;7;403;0.23;36.89;5.7;26.7
2025-11-12 01:54:35;2;4;4;403;-0.29;36.91;5.6;26.7
2025-11-12 01:54:45;3;5;5;404;-0.09;36.9;5.5;26.71
2025-11-12 01:54:55;3;6;6;404;0.09;36.9;5.5;26.69
2025-11-12 01:55:05;2;6;6;401;0.11;36.9;5.4;26.72
2025-11-12 01:55:15;2;4;4;400;-0.25;36.9;5.3;26.7
2025-11-12 01:55:25;0;2;2;401;-0.61;36.91;5.1;26.73
2025-11-12 01:55:35;1;4;4;402;-0.2;36.9;5.0;26.71
2025-11-12 01:55:45;0;4;4;403;-0.17;36.89;4.8;26.71
2025-11-12 01:55:56;0;5;4;404;-0.13;36.91;4.6;26.7
2025-11-12 01:56:06;1;5;5;400;0.14;36.89;4.4;26.7
2025-11-12 01:56:16;2;5;5;403;0.11;36.91;4.5;26.73
2025-11-12 01:56:26;1;5;5;403;0.11;36.9;4.5;26.7
2025-11-12 01:56:36;1;5;5;400;0.14;36.9;4.4;26.69
2025-11-12 01:56:46;1;5;5;400;0.16;36.9;4.3;26.7
2025-11-12 01:56:56;1;4;4;402;-0.07;36.91;4.3;26.7
2025-11-12 01:57:06;2;5;5;403;0.09;36.9;4.6;26.7
2025-11-12 01:57:16;1;4;4;403;-0.13;36.91;4.6;26.7
2025-11-12 01:57:27;4;6;6;404;0.25;36.91;4.8;26.72
2025-11-12 01:57:37;3;4;4;404;-0.17;36.91;4.8;26.7
2025-11-12 01:57:47;4;7;6;400;0.22;36.91;4.9;26.71
2025-11-12 01:57:57;4;6;5;402;0.02;36.91;4.9;26.71
2025-11-12 01:58:07;4;5;4;401;-0.17;36.91;4.8;26.7
2025-11-12 01:58:17;2;5;3;401;-0.35;36.91;4.6;26.69
2025-11-12 01:58:27;2;5;3;400;-0.32;36.92;4.4;26.7
2025-11-12 01:58:37;2;4;3;402;-0.3;36.9;4.3;26.68
2025-11-12 01:58:47;1;5;3;402;-0.27;36.93;4.1;26.69
2025-11-12 01:58:58;1;6;5;403;0.19;36.92;4.2;26.7
2025-11-12 01:59:08;2;6;6;404;0.43;36.91;4.2;26.69
2025-11-12 01:59:18;2;5;5;401;0.16;36.91;4.3;26.69
2025-11-12 01:59:28;2;5;5;401;0.19;36.93;4.2;26.7
2025-11-12 01:59:38;2;5;5;402;0.19;36.93;4.2;26.69
2025-11-12 01:59:48;2;5;5;403;0.16;36.93;4.3;26.69
2025-11-12 01:59:58;2;5;5;402;0.11;36.94;4.5;26.7
2025-11-12 02:00:08;2;4;4;400;-0.13;36.93;4.6;26.69
2025-11-12 02:00:19;2;6;5;402;0.04;36.92;4.8;26.68
2025-11-12 02:00:29;2;5;5;403;0.0;36.93;5.0;26.69
2025-11-12 02:00:39;1;6;6;404;0.18;36.93;5.1;26.7
2025-11-12 02:00:49;2;4;4;402;-0.18;36.93;4.9;26.71
2025-11-12 02:00:59;2;4;3;401;-0.36;36.92;4.7;26.69
2025-11-12 02:01:09;3;7;5;402;0.06;36.93;4.7;26.7
2025-11-12 02:01:19;3;7;5;400;0.06;36.94;4.7;26.7
2025-11-12 02:01:29;2;5;5;401;0.06;36.92;4.7;26.69
2025-11-12 02:01:39;2;7;7;404;0.43;36.93;4.9;26.7
2025-11-12 02:01:50;2;7;7;403;0.35;36.93;5.2;26.69
2025-11-12 02:02:00;1;5;5;400;-0.04;36.93;5.2;26.7
2025-11-12 02:02:10;1;5;4;402;-0.22;36.93;5.1;26.69
2025-11-12 02:02:20;3;7;7;400;0.35;36.94;5.2;26.71
2025-11-12 02:02:30;2;7;6;400;0.11;36.94;5.4;26.69
2025-11-12 02:02:40;2;6;5;403;-0.11;36.94;5.6;26.69
2025-11-12 02:02:50;2;5;5;402;-0.11;36.94;5.6;26.67
2025-11-12 02:03:00;1;3;3;400;-0.44;36.94;5.4;26.68
2025-11-12 02:03:10;3;5;5;404;-0.07;36.94;5.4;26.69
2025-11-12 02:03:21;2;7;5;401;-0.04;36.95;5.2;26.69
2025-11-12 02:03:31;2;4;4;400;-0.18;36.94;4.9;26.69
2025-11-12 02:03:41;3;5;5;404;0.02;36.93;4.9;26.69
2025-11-12 02:03:51;1;5;5;402;0.0;36.95;5.0;26.69
2025-11-12 02:04:01;1;5;4;404;-0.15;36.95;4.7;26.67
2025-11-12 02:04:11;1;5;4;404;-0.11;36.94;4.5;26.67
2025-11-12 02:04:21;3;6;5;404;0.11;36.95;4.5;26.68
2025-11-12 02:04:31;2;5;4;402;-0.09;36.94;4.4;26.68
2025-11-12 02:04:42;2;5;5;402;0.09;36.95;4.6;26.68
2025-11-12 02:04:52;2;5;5;400;0.09;36.94;4.6;26.68
2025-11-12 02:05:02;2;5;5;401;0.09;36.95;4.6;26.69
2025-11-12 02:05:12;2;5;5;400;0.06;36.94;4.7;26.69
2025-11-12 02:05:22;1;5;5;400;0.06;36.94;4.7;26.69
2025-11-12 02:05:32;2;6;6;404;0.25;36.93;4.8;26.68
2025-11-12 02:05:42;1;6;5;401;0.02;36.94;4.9;26.68
2025-11-12 02:05:52;2;5;5;400;0.0;36.93;5.0;26.69
2025-11-12 02:06:02;2;4;4;404;-0.18;36.92;4.9;26.69
2025-11-12 02:06:13;1;4;4;402;-0.18;36.93;4.9;26.68
2025-11-12 02:06:23;3;5;5;404;0.02;36.92;4.9;26.68
2025-11-12 02:06:33;3;5;5;404;0.02;36.93;4.9;26.7
2025-11-12 02:06:43;3;6;5;403;0.02;36.92;4.9;26.68
2025-11-12 02:06:53;2;6;4;401;-0.17;36.92;4.8;26.69
2025-11-12 02:07:03;3;7;6;401;0.22;36.9;4.9;26.69
2025-11-12 02:07:13;3;6;6;403;0.22;36.91;4.9;26.7
2025-11-12 02:07:23;2;5;5;404;0.02;36.9;4.9;26.68
2025-11-12 02:07:33;3;5;5;402;0.02;36.92;4.9;26.7
2025-11-12 02:07:44;3;5;5;403;0.0;36.93;5.0;26.7
2025-11-12 02:07:54;2;5;5;402;-0.02;36.93;5.1;26.71
2025-11-12 02:08:04;1;5;5;402;-0.02;36.93;5.1;26.69
2025-11-12 02:08:14;3;6;6;404;0.15;36.93;5.2;26.68
2025-11-12 02:08:24;2;6;5;401;-0.04;36.91;5.2;26.66
2025-11-12 02:08:34;3;6;5;400;-0.06;36.93;5.3;26.7
2025-11-12 02:08:44;3;6;5;404;-0.04;36.93;5.2;26.68
2025-11-12 02:08:54;2;5;2;401;-0.58;36.94;4.8;26.7
2025-11-12 02:09:05;3;6;3;401;-0.35;36.93;4.6;26.69
2025-11-12 02:09:15;3;6;5;403;0.09;36.93;4.6;26.71
2025-11-12 02:09:25;3;7;7;404;0.46;36.92;4.8;26.69
2025-11-12 02:09:35;2;6;6;403;0.22;36.93;4.9;26.7
2025-11-12 02:09:45;3;8;7;400;0.37;36.91;5.1;26.68
2025-11-12 02:09:55;3;7;7;401;0.35;36.91;5.2;26.68
2025-11-12 02:10:05;2;5;5;403;-0.04;36.91;5.2;26.69
2025-11-12 02:10:15;2;6;6;400;0.13;36.92;5.3;26.7
2025-11-12 02:10:25;1;4;4;400;-0.23;36.91;5.2;26.68
2025-11-12 02:10:36;2;7;6;400;0.07;36.92;5.6;26.69
2025-11-12 02:10:46;1;6;6;403;0.02;36.92;5.9;26.7
2025-11-12 02:10:56;3;7;7;400;0.15;36.92;6.1;26.7
2025-11-12 02:11:06;3;5;5;404;-0.15;36.93;5.9;26.7
2025-11-12 02:11:16;4;6;6;402;0.02;36.92;5.9;26.7
2025-11-12 02:11:26;4;7;6;401;0.03;36.92;5.8;26.7
2025-11-12 02:11:36;4;5;5;403;-0.11;36.91;5.6;26.7
2025-11-12 02:11:46;2;2;2;401;-0.62;36.93;5.3;26.7
2025-11-12 02:11:56;4;5;5;403;-0.04;36.92;5.2;26.68
2025-11-12 02:12:06;3;5;5;403;-0.06;36.91;5.3;26.7
2025-11-12 02:12:17;3;5;5;400;-0.04;36.93;5.2;26.69
2025-11-12 02:12:27;2;4;4;403;-0.2;36.92;5.0;26.7
2025-11-12 02:12:37;1;3;3;404;-0.35;36.92;4.6;26.69
2025-11-12 02:12:47;2;5;5;402;0.09;36.93;4.6;26.69
2025-11-12 02:12:57;2;6;6;400;0.3;36.92;4.6;26.69
2025-11-12 02:13:07;2;7;7;401;0.49;36.93;4.7;26.71
2025-11-12 02:13:17;1;6;6;402;0.25;36.92;4.8;26.67
2025-11-12 02:13:27;0;5;4;402;-0.2;36.92;5.0;26.67
2025-11-12 02:13:38;2;6;5;404;0.0;36.94;5.0;26.69
2025-11-12 02:13:48;1;4;4;401;-0.18;36.93;4.9;26.7
2025-11-12 02:13:58;2;4;3;402;-0.36;36.93;4.7;26.69
2025-11-12 02:14:08;3;7;6;400;0.22;36.93;4.9;26.69
2025-11-12 02:14:18;3;6;5;403;-0.02;36.9;5.1;26.68
2025-11-12 02:14:28;3;5;5;403;-0.02;36.9;5.1;26.67
2025-11-12 02:14:38;3;5;5;404;0.0;36.89;5.0;26.68
2025-11-12 02:14:48;3;7;7;401;0.4;36.89;5.0;26.67
2025-11-12 02:14:58;1;6;6;402;0.2;36.88;5.0;26.67
2025-11-12 02:15:09;3;7;6;403;0.15;36.9;5.2;26.67
2025-11-12 02:15:19;3;5;5;403;-0.04;36.91;5.2;26.7
2025-11-12 02:15:29;3;5;5;403;-0.06;36.89;5.3;26.67
2025-11-12 02:15:39;3;6;6;401;0.07;36.89;5.6;26.67
2025-11-12 02:15:49;1;4;4;400;-0.26;36.9;5.4;26.67
2025-11-12 02:15:59;3;5;5;402;-0.07;36.9;5.4;26.67
2025-11-12 02:16:09;4;5;5;400;-0.07;36.92;5.4;26.67
2025-11-12 02:16:19;4;6;6;402;0.09;36.92;5.5;26.68
2025-11-12 02:16:29;4;5;5;401;-0.06;36.92;5.3;26.69
2025-11-12 02:16:40;2;4;4;404;-0.22;36.92;5.1;26.67
2025-11-12 02:16:50;3;5;5;400;0.0;36.93;5.0;26.67
2025-11-12 02:17:00;3;5;5;402;0.0;36.93;5.0;26.69
2025-11-12 02:17:10;3;5;5;404;0.0;36.93;5.0;26.67
2025-11-12 02:17:20;2;4;4;402;-0.17;36.94;4.8;26.69
2025-11-12 02:17:30;2;4;4;400;-0.17;36.94;4.8;26.67
2025-11-12 02:17:40;1;4;4;402;-0.15;36.95;4.7;26.66
2025-11-12 02:17:50;1;5;5;402;0.06;36.93;4.7;26.66
2025-11-12 02:18:00;2;5;5;403;0.09;36.94;4.6;26.69
2025-11-12 02:18:11;2;5;5;403;0.09;36.93;4.6;26.67
2025-11-12 02:18:21;2;6;5;401;0.06;36.95;4.7;26.67
2025-11-12 02:18:31;3;6;5;401;0.06;36.94;4.7;26.68
2025-11-12 02:18:41;2;4;4;403;-0.13;36.93;4.6;26.66
2025-11-12 02:18:51;3;5;5;402;0.09;36.94;4.6;26.67
2025-11-12 02:19:01;1;3;3;404;-0.33;36.94;4.5;26.69
2025-11-12 02:19:11;1;3;3;403;-0.32;36.95;4.4;26.68
2025-11-12 02:19:21;1;3;3;402;-0.3;36.94;4.3;26.65
2025-11-12 02:19:31;1;3;2;400;-0.5;36.96;4.0;26.66
2025-11-12 02:19:42;1;4;2;401;-0.46;36.94;3.7;26.66
2025-11-12 02:19:52;2;5;4;403;0.11;36.96;3.6;26.68
2025-11-12 02:20:02;1;4;4;400;0.14;36.96;3.5;26.67
2025-11-12 02:20:12;1;5;4;402;0.18;36.96;3.4;26.66
2025-11-12 02:20:22;2;7;6;404;0.67;36.96;3.6;26.66
2025-11-12 02:20:32;2;5;5;403;0.39;36.95;3.6;26.65
2025-11-12 02:20:42;2;3;3;404;-0.17;36.94;3.6;26.65
2025-11-12 02:20:52;2;3;3;403;-0.17;36.95;3.6;26.66
2025-11-12 02:21:03;1;4;4;400;0.08;36.95;3.7;26.65
2025-11-12 02:21:13;2;6;6;401;0.46;36.95;4.1;26.68
2025-11-12 02:21:23;3;6;6;402;0.33;36.95;4.5;26.67
2025-11-12 02:21:33;2;5;5;400;0.09;36.94;4.6;26.66
2025-11-12 02:21:43;1;4;4;404;-0.13;36.93;4.6;26.64
2025-11-12 02:21:53;2;5;5;402;0.06;36.95;4.7;26.68
2025-11-12 02:22:03;1;5;4;402;-0.11;36.94;4.5;26.67
2025-11-12 02:22:13;1;4;4;401;-0.09;36.93;4.4;26.66
2025-11-12 02:22:23;1;5;5;401;0.09;36.92;4.6;26.67
2025-11-12 02:22:34;3;6;6;400;0.22;36.92;4.9;26.68
2025-11-12 02:22:44;2;6;6;400;0.18;36.9;5.1;26.67
2025-11-12 02:22:54;3;6;6;404;0.18;36.9;5.1;26.67
2025-11-12 02:23:04;1;4;3;403;-0.38;36.91;4.8;26.66
2025-11-12 02:23:14;2;7;5;401;0.04;36.92;4.8;26.65
2025-11-12 02:23:24;1;5;3;402;-0.36;36.92;4.7;26.66
2025-11-12 02:23:34;3;5;5;400;0.06;36.92;4.7;26.65
2025-11-12 02:23:44;2;5;4;402;-0.15;36.93;4.7;26.68
2025-11-12 02:23:54;4;5;5;400;0.04;36.93;4.8;26.64
2025-11-12 02:24:05;4;5;5;403;0.04;36.94;4.8;26.64
2025-11-12 02:24:15;3;4;4;401;-0.13;36.94;4.6;26.66
2025-11-12 02:24:25;2;4;4;402;-0.09;36.94;4.4;26.66
2025-11-12 02:24:35;2;4;4;400;-0.05;36.95;4.2;26.67
2025-11-12 02:24:45;2;4;4;400;-0.07;36.96;4.3;26.64
2025-11-12 02:24:55;2;4;4;400;-0.05;36.96;4.2;26.66
2025-11-12 02:25:05;3;6;6;401;0.33;36.97;4.5;26.65
2025-11-12 02:25:15;3;7;6;403;0.3;36.98;4.6;26.66
2025-11-12 02:25:25;1;4;4;401;-0.13;36.96;4.6;26.65
2025-11-12 02:25:36;2;7;5;403;0.09;36.97;4.6;26.64
2025-11-12 02:25:46;2;6;5;401;0.09;36.96;4.6;26.64
2025-11-12 02:25:56;2;5;5;402;0.06;36.96;4.7;26.66
2025-11-12 02:26:06;2;5;5;400;0.04;36.96;4.8;26.64
2025-11-12 02:26:16;2;6;6;403;0.2;36.95;5.0;26.66
2025-11-12 02:26:26;1;6;5;400;-0.02;36.95;5.1;26.65
2025-11-12 02:26:36;1;7;6;401;0.13;36.95;5.3;26.66
2025-11-12 02:26:46;3;7;6;402;0.13;36.94;5.3;26.65
2025-11-12 02:26:57;3;6;5;404;-0.04;36.93;5.2;26.64
2025-11-12 02:27:07;3;6;5;403;-0.06;36.95;5.3;26.66
2025-11-12 02:27:17;2;6;5;404;-0.06;36.95;5.3;26.66
2025-11-12 02:27:27;1;7;6;401;0.11;36.93;5.4;26.65
2025-11-12 02:27:37;1;6;5;402;-0.07;36.95;5.4;26.67
2025-11-12 02:27:47;0;6;4;403;-0.25;36.94;5.3;26.66
2025-11-12 02:27:57;0;6;4;404;-0.22;36.94;5.1;26.66
2025-11-12 02:28:07;1;5;5;403;-0.02;36.93;5.1;26.66
2025-11-12 02:28:17;0;5;4;403;-0.18;36.93;4.9;26.66
2025-11-12 02:28:28;0;3;3;402;-0.35;36.94;4.6;26.66
2025-11-12 02:28:38;1;7;6;401;0.28;36.95;4.7;26.68
2025-11-12 02:28:48;1;6;5;401;0.06;36.94;4.7;26.65
2025-11-12 02:28:58;1;7;7;402;0.43;36.94;4.9;26.66
2025-11-12 02:29:08;3;8;7;400;0.4;36.92;5.0;26.64
2025-11-12 02:29:18;3;7;5;400;0.0;36.92;5.0;26.66
2025-11-12 02:29:28;4;6;5;404;-0.02;36.92;5.1;26.65
2025-11-12 02:29:38;4;7;6;401;0.13;36.93;5.3;26.66
2025-11-12 02:29:48;3;5;5;403;-0.06;36.91;5.3;26.64
2025-11-12 02:29:59;2;6;6;402;0.09;36.91;5.5;26.64
2025-11-12 02:30:09;2;4;4;401;-0.29;36.92;5.6;26.67
2025-11-12 02:30:19;2;5;5;401;-0.09;36.93;5.5;26.68
2025-11-12 02:30:29;2;5;5;402;-0.09;36.9;5.5;26.66
2025-11-12 02:30:39;3;6;5;400;-0.06;36.91;5.3;26.67
2025-11-12 02:30:49;2;6;4;402;-0.2;36.9;5.0;26.65
2025-11-12 02:30:59;3;7;6;403;0.18;36.91;5.1;26.67
2025-11-12 02:31:09;2;5;4;401;-0.2;36.9;5.0;26.66
2025-11-12 02:31:19;3;5;4;404;-0.17;36.91;4.8;26.66
2025-11-12 02:31:30;4;6;5;403;0.04;36.9;4.8;26.67
2025-11-12 02:31:40;3;5;5;400;0.06;36.9;4.7;26.66
2025-11-12 02:31:50;2;5;4;402;-0.15;36.91;4.7;26.68
2025-11-12 02:32:00;2;6;6;400;0.25;36.91;4.8;26.68
2025-11-12 02:32:10;2;5;5;401;0.04;36.91;4.8;26.68
2025-11-12 02:32:20;2;5;4;402;-0.15;36.92;4.7;26.67
2025-11-12 02:32:30;0;5;4;402;-0.15;36.91;4.7;26.67
2025-11-12 02:32:40;1;6;6;403;0.28;36.92;4.7;26.67
2025-11-12 02:32:50;2;6;6;402;0.22;36.91;4.9;26.65
2025-11-12 02:33:01;2;6;5;401;0.0;36.91;5.0;26.65
2025-11-12 02:33:11;2;4;4;402;-0.18;36.91;4.9;26.66
2025-11-12 02:33:21;1;3;3;400;-0.36;36.92;4.7;26.66
2025-11-12 02:33:31;1;4;3;404;-0.35;36.91;4.6;26.66
2025-11-12 02:33:41;1;5;4;404;-0.09;36.93;4.4;26.66
2025-11-12 02:33:51;2;8;7;403;0.52;36.92;4.6;26.67
2025-11-12 02:34:01;2;6;6;404;0.25;36.91;4.8;26.66
2025-11-12 02:34:11;2;7;7;401;0.37;36.92;5.1;26.67
2025-11-12 02:34:21;1;6;5;402;0.0;36.92;5.0;26.67
2025-11-12 02:34:32;1;5;4;401;-0.17;36.92;4.8;26.68
2025-11-12 02:34:42;2;6;5;400;0.04;36.9;4.8;26.65
2025-11-12 02:34:52;1;4;4;404;-0.17;36.92;4.8;26.67
2025-11-12 02:35:02;2;5;4;1262;-0.18;36.9;4.9;26.65
2025-11-12 02:35:12;2;5;5;403;-0.02;36.91;5.1;26.65
2025-11-12 02:35:22;1;5;5;404;-0.04;36.9;5.2;26.64
2025-11-12 02:35:32;2;4;4;400;-0.18;36.9;4.9;26.65
2025-11-12 02:35:42;1;4;4;404;-0.15;36.9;4.7;26.66
2025-11-12 02:35:53;3;6;5;401;0.11;36.88;4.5;26.65
2025-11-12 02:36:03;2;6;6;403;0.3;36.9;4.6;26.68
2025-11-12 02:36:13;2;5;5;402;0.06;36.89;4.7;26.65
2025-11-12 02:36:23;1;3;3;402;-0.33;36.9;4.5;26.68
2025-11-12 02:36:33;2;4;4;402;-0.11;36.89;4.5;26.65
2025-11-12 02:36:43;1;4;3;404;-0.32;36.89;4.4;26.67
2025-11-12 02:36:53;1;4;3;401;-0.29;36.91;4.2;26.69
2025-11-12 02:37:03;2;6;6;401;0.4;36.9;4.3;26.66
2025-11-12 02:37:13;1;3;3;404;-0.29;36.89;4.2;26.66
2025-11-12 02:37:24;2;4;4;401;-0.05;36.91;4.2;26.67
2025-11-12 02:37:34;2;6;4;401;-0.02;36.9;4.1;26.67
2025-11-12 02:37:44;2;6;6;401;0.46;36.9;4.1;26.67
2025-11-12 02:37:54;1;5;5;404;0.22;36.89;4.1;26.66
2025-11-12 02:38:04;1;3;3;400;-0.27;36.9;4.1;26.67
2025-11-12 02:38:14;2;5;5;404;0.19;36.9;4.2;26.69
2025-11-12 02:38:24;3;6;6;402;0.33;36.89;4.5;26.66
2025-11-12 02:38:34;3;6;6;402;0.25;36.89;4.8;26.65
2025-11-12 02:38:44;2;5;5;401;0.06;36.88;4.7;26.66
2025-11-12 02:38:55;3;7;7;402;0.37;36.88;5.1;26.67
2025-11-12 02:39:05;2;6;6;402;0.13;36.89;5.3;26.66
2025-11-12 02:39:15;3;5;5;403;-0.07;36.88;5.4;26.66
2025-11-12 02:39:25;2;4;4;403;-0.23;36.87;5.2;26.68
2025-11-12 02:39:35;2;4;4;404;-0.22;36.87;5.1;26.66
2025-11-12 02:39:45;3;6;6;404;0.11;36.88;5.4;26.65
2025-11-12 02:39:55;3;5;4;400;-0.25;36.88;5.3;26.65
2025-11-12 02:40:05;3;5;4;400;-0.22;36.87;5.1;26.68
2025-11-12 02:40:15;2;4;4;400;-0.18;36.88;4.9;26.66
2025-11-12 02:40:26;3;6;6;401;0.2;36.89;5.0;26.67
2025-11-12 02:40:36;3;5;5;404;0.04;36.88;4.8;26.65
2025-11-12 02:40:46;3;5;5;402;0.06;36.9;4.7;26.65
2025-11-12 02:40:56;3;6;6;400;0.25;36.88;4.8;26.65
2025-11-12 02:41:06;2;5;5;402;0.02;36.89;4.9;26.66
2025-11-12 02:41:16;3;6;6;400;0.18;36.9;5.1;26.66
2025-11-12 02:41:26;3;6;6;404;0.18;36.88;5.1;26.65
2025-11-12 02:41:36;2;5;5;402;-0.04;36.9;5.2;26.67
2025-11-12 02:41:46;3;5;5;402;-0.06;36.89;5.3;26.67
2025-11-12 02:41:57;2;4;4;403;-0.25;36.88;5.3;26.66
2025-11-12 02:42:07;2;5;5;401;-0.04;36.88;5.2;26.65
2025-11-12 02:42:17;2;5;5;404;-0.04;36.88;5.2;26.66
2025-11-12 02:42:27;2;5;5;404;-0.04;36.89;5.2;26.67
2025-11-12 02:42:37;2;4;4;403;-0.2;36.88;5.0;26.66
2025-11-12 02:42:47;1;4;4;401;-0.18;36.88;4.9;26.68
2025-11-12 02:42:57;1;3;3;404;-0.35;36.88;4.6;26.66
2025-11-12 02:43:07;2;5;5;404;0.11;36.9;4.5;26.67
2025-11-12 02:43:17;1;5;4;402;-0.09;36.89;4.4;26.68
2025-11-12 02:43:28;1;6;4;402;-0.07;36.89;4.3;26.65
2025-11-12 02:43:38;0;6;5;401;0.14;36.9;4.4;26.67
2025-11-12 02:43:48;0;5;4;402;-0.07;36.89;4.3;26.65
2025-11-12 02:43:58;0;5;4;404;-0.05;36.9;4.2;26.67
2025-11-12 02:44:08;0;4;4;400;-0.02;36.9;4.1;26.66
2025-11-12 02:44:18;0;4;3;401;-0.25;36.88;4.0;26.68
2025-11-12 02:44:28;0;6;4;402;0.0;36.89;4.0;26.66
2025-11-12 02:44:38;0;4;3;400;-0.25;36.88;4.0;26.66
2025-11-12 02:44:48;0;4;4;403;0.03;36.89;3.9;26.69
2025-11-12 02:44:59;0;3;3;403;-0.21;36.88;3.8;26.66
2025-11-12 02:45:09;1;5;5;402;0.28;36.87;3.9;26.67
2025-11-12 02:45:19;0;4;4;400;0.05;36.86;3.8;26.64
2025-11-12 02:45:29;1;4;4;404;0.05;36.87;3.8;26.67
2025-11-12 02:45:39;3;5;5;401;0.28;36.89;3.9;26.68
2025-11-12 02:45:49;2;4;4;403;0.03;36.87;3.9;26.67
2025-11-12 02:45:59;3;6;5;401;0.22;36.88;4.1;26.66
2025-11-12 02:46:09;2;6;6;404;0.4;36.87;4.3;26.68
2025-11-12 02:46:19;3;7;7;404;0.49;36.87;4.7;26.67
2025-11-12 02:46:30;1;4;4;401;-0.15;36.88;4.7;26.67
2025-11-12 02:46:40;2;7;6;403;0.2;36.86;5.0;26.68
2025-11-12 02:46:50;3;8;7;400;0.35;36.87;5.2;26.66
2025-11-12 02:47:00;2;7;5;403;-0.06;36.87;5.3;26.69
2025-11-12 02:47:10;2;7;5;401;-0.07;36.86;5.4;26.68
2025-11-12 02:47:20;3;6;6;404;0.09;36.86;5.5;26.68
2025-11-12 02:47:30;3;4;4;401;-0.27;36.85;5.5;26.66
2025-11-12 02:47:40;2;3;3;400;-0.43;36.87;5.3;26.66
2025-11-12 02:47:51;2;4;4;400;-0.22;36.85;5.1;26.68
2025-11-12 02:48:01;3;6;5;5000;0.02;36.86;4.9;26.67
2025-11-12 02:48:11;1;5;5;404;0.0;36.85;5.0;26.66
2025-11-12 02:48:21;1;5;4;404;-0.17;36.85;4.8;26.67
2025-11-12 02:48:31;2;7;5;402;0.09;36.85;4.6;26.69
2025-11-12 02:48:41;2;6;6;404;0.28;36.85;4.7;26.69
2025-11-12 02:48:51;1;5;4;402;-0.13;36.85;4.6;26.66
2025-11-12 02:49:01;2;5;5;401;0.11;36.84;4.5;26.68
2025-11-12 02:49:11;2;5;5;400;0.09;36.84;4.6;26.65
2025-11-12 02:49:22;2;6;5;400;0.04;36.83;4.8;26.67
